4,Wood,Residential,-82.64,30.16269,0,0,0,0,4525.86,4623.3,4623.3,0,4623.3,0,COLUMBIA COUNTY,FL,305141
4,Wood,Residential,-82.64,30.16269,0,0,0,0,27375.62,33287.76,0,0,33287.76,0,COLUMBIA COUNTY,FL,625575
1,Wood,Residential,-82.640976,30.163641,0,0,0,0,24840.49,21267.18,0,0,21267.18,0,COLUMBIA COUNTY,FL,262109
1,Masonry,Residential,-82.640976,30.163641,0,0,0,0,889825.76,729556.74,0,0,729556.74,0,COLUMBIA COUNTY,FL,228457
1,Wood,Residential,-82.640976,30.163641,0,0,0,0,438049.26,350446.14,0,0,350446.14,0,COLUMBIA COUNTY,FL,622799
1,Reinforced Masonry,Commercial,-82.640976,30.163641,0,0,0,0,1728721.59,2135964.6,2135964.6,0,2135964.6,0,COLUMBIA COUNTY,FL,233271
1,Wood,Residential,-82.640976,30.163641,0,0,0,0,4782.1,4623.3,4623.3,0,4623.3,0,COLUMBIA COUNTY,FL,932950
4,Reinforced Masonry,Commercial,-82.6126,30.1515,0,0,0,0,2708463.63,2469639.6,2469639.6,0,2469639.6,0,COLUMBIA COUNTY,FL,641952
4,Masonry,Residential,-82.6126,30.1515,0,0,0,0,1296439.3,914073.3,914073.3,0,914073.3,0,COLUMBIA COUNTY,FL,796260
4,Reinforced Masonry,Commercial,-82.6126,30.1515,0,0,0,0,3181868.99,3042940.5,3042940.5,0,3042940.5,0,COLUMBIA COUNTY,FL,301822
4,Wood,Residential,-82.6126,30.1515,0,0,0,0,255975.89,234997.65,0,0,234997.65,0,COLUMBIA COUNTY,FL,559927
4,Masonry,Residential,-82.6126,30.1515,0,0,0,0,1147247.71,912600,912600,0,912600,0,COLUMBIA COUNTY,FL,224400
4,Reinforced Masonry,Commercial,-82.6126,30.1515,0,0,0,0,2837762.3,1920744.9,1920744.9,0,1920744.9,0,COLUMBIA COUNTY,FL,123936
4,Masonry,Residential,-82.6126,30.1515,0,0,0,0,696809.59,455754.6,455754.6,0,455754.6,0,COLUMBIA COUNTY,FL,333818
4,Masonry,Residential,-82.6126,30.1515,0,0,0,0,1552594.58,1552693.95,0,0,1552693.95,0,COLUMBIA COUNTY,FL,254323
4,Wood,Residential,-82.6126,30.1515,0,0,0,0,13521.83,8910,8910,0,8910,0,COLUMBIA COUNTY,FL,247444
4,Masonry,Residential,-82.6126,30.1515,0,0,0,0,424087.24,398968.2,398968.2,0,398968.2,0,COLUMBIA COUNTY,FL,882598
4,Wood,Residential,-82.6126,30.1515,0,0,0,0,4238.41,4500,4500,0,4500,0,COLUMBIA COUNTY,FL,386918
4,Wood,Residential,-82.6126,30.1515,0,0,0,0,57802.5,31071.6,31071.6,0,31071.6,0,COLUMBIA COUNTY,FL,497337
4,Reinforced Masonry,Commercial,-82.6126,30.1515,0,0,0,0,7279557.65,4956125.85,0,0,4956125.85,0,COLUMBIA COUNTY,FL,526844
4,Wood,Residential,-82.6126,30.1515,0,0,0,0,34160.94,40500,40500,0,40500,0,COLUMBIA COUNTY,FL,623400
1,Wood,Residential,-82.614795,30.185885,0,0,0,0,234280.26,135868.99,0,0,135868.99,0,COLUMBIA COUNTY,FL,826170
1,Wood,Residential,-82.614795,30.185885,0,0,0,0,58447.64,36784.23,0,0,36784.23,0,COLUMBIA COUNTY,FL,185483
1,Masonry,Residential,-82.614795,30.185885,0,0,0,0,1770235.43,1086940.9,0,0,1086940.9,0,COLUMBIA COUNTY,FL,920003
1,Wood,Residential,-82.63503,30.16649,0,0,0,0,17228.6,16767.17,0,0,16767.17,0,COLUMBIA COUNTY,FL,274246
1,Masonry,Residential,-82.65581,30.176,0,0,42147,0,1840643.78,1404900,1404900,0,1404900,0,COLUMBIA COUNTY,FL,423636
3,Reinforced Masonry,Commercial,-82.59694,30.00777,0,450000,0,0,6342697.9,4696520.5,0,0,4696520.5,0,COLUMBIA COUNTY,FL,970906
1,Wood,Residential,-82.66252,30.17509,0,0,0,0,86628.09,67892.48,0,0,67892.48,0,COLUMBIA COUNTY,FL,227898
1,Wood,Residential,-82.66205,30.17501,0,0,0,0,125938.17,86056.32,0,0,86056.32,0,COLUMBIA COUNTY,FL,525138
1,Wood,Residential,-82.662277,30.174776,0,0,0,0,64169.8,67892.48,0,0,67892.48,0,COLUMBIA COUNTY,FL,923627
1,Wood,Residential,-82.66251,30.17476,0,0,0,0,80898.23,67892.48,0,0,67892.48,0,COLUMBIA COUNTY,FL,619743
1,Wood,Residential,-82.66205,30.1745,0,0,0,0,91244.65,86056.32,0,0,86056.32,0,COLUMBIA COUNTY,FL,910727
1,Wood,Residential,-82.66251,30.17447,0,0,0,0,92333.77,67892.48,0,0,67892.48,0,COLUMBIA COUNTY,FL,363647
1,Wood,Residential,-82.66218,30.17417,0,0,0,0,98181.1,101009.36,0,0,101009.36,0,COLUMBIA COUNTY,FL,512519
1,Wood,Residential,-82.66351,30.17451,0,0,0,0,66272.56,67892.48,0,0,67892.48,0,COLUMBIA COUNTY,FL,904304
1,Wood,Residential,-82.66314,30.17475,0,0,0,0,99945.87,67892.48,0,0,67892.48,0,COLUMBIA COUNTY,FL,835349
1,Wood,Residential,-82.66341,30.17514,0,0,0,0,139415.11,86056.32,0,0,86056.32,0,COLUMBIA COUNTY,FL,891725
1,Wood,Residential,-82.66348,30.17474,0,0,0,0,106664.4,86056.32,0,0,86056.32,0,COLUMBIA COUNTY,FL,923503
3,Wood,Residential,-82.66314,30.17664,0,0,0,0,115117.07,132603.34,0,0,132603.34,0,COLUMBIA COUNTY,FL,292347
3,Wood,Residential,-82.66314,30.17638,0,0,0,0,216561.94,132603.34,0,0,132603.34,0,COLUMBIA COUNTY,FL,363828
3,Wood,Residential,-82.66406,30.17623,0,0,0,0,70364.02,91764.15,0,0,91764.15,0,COLUMBIA COUNTY,FL,110490
4,Masonry,Residential,-82.67019,30.17698,0,0,0,0,345588.57,457854.5,0,0,457854.5,0,COLUMBIA COUNTY,FL,480733
4,Masonry,Residential,-82.671326,30.174486,0,0,0,0,558330.42,385480.82,0,0,385480.82,0,COLUMBIA COUNTY,FL,993346
4,Wood,Residential,-81.4271,29.7917,0,0,0,0,190329.82,213596.46,0,0,213596.46,0,ST  JOHNS COUNTY,FL,934992
4,Masonry,Residential,-81.4271,29.7917,0,0,0,0,1069841.98,1051338.42,0,0,1051338.42,0,ST  JOHNS COUNTY,FL,645841
4,Wood,Residential,-81.4271,29.7917,0,0,0,0,9957.87,6472.62,0,0,6472.62,0,ST  JOHNS COUNTY,FL,747846
1,Wood,Residential,-81.47171,29.776566,0,0,0,0,249984.64,159041.52,0,0,159041.52,0,ST  JOHNS COUNTY,FL,482457
1,Wood,Residential,-81.47171,29.776566,0,0,0,0,19024.97,12945.24,0,0,12945.24,0,ST  JOHNS COUNTY,FL,574787
1,Wood,Residential,-81.47171,29.776566,0,0,0,0,35207.53,29589.12,0,0,29589.12,0,ST  JOHNS COUNTY,FL,831418
1,Wood,Residential,-81.47171,29.776566,0,0,0,0,16859.05,12945.24,0,0,12945.24,0,ST  JOHNS COUNTY,FL,968562
1,Wood,Residential,-81.466309,29.7255,0,0,0,0,40749.33,29061,29061,29061,29061,29061,ST  JOHNS COUNTY,FL,576324
1,Wood,Residential,-81.466309,29.7255,0,0,0,0,68008.1,48087,48087,48087,48087,48087,ST  JOHNS COUNTY,FL,290435
1,Wood,Residential,-81.466309,29.7255,0,0,0,0,133425.18,128628,128628,128628,128628,128628,ST  JOHNS COUNTY,FL,526086
1,Wood,Residential,-81.466309,29.7255,0,0,0,0,168246.71,128628,128628,128628,128628,128628,ST  JOHNS COUNTY,FL,119823
1,Wood,Residential,-81.466309,29.7255,0,0,0,0,176279.14,128628,128628,128628,128628,128628,ST  JOHNS COUNTY,FL,497414
1,Wood,Residential,-81.466309,29.7255,0,0,0,0,5265.92,4968,4968,4968,4968,4968,ST  JOHNS COUNTY,FL,340883
1,Wood,Residential,-81.466309,29.7255,0,0,3140.1,0,131774.3,157005,157005,157005,157005,157005,ST  JOHNS COUNTY,FL,892551
1,Wood,Residential,-81.466309,29.7255,0,0,0,0,847.36,459,459,459,459,459,ST  JOHNS COUNTY,FL,670595
1,Wood,Residential,-81.466309,29.7255,0,0,0,0,428.69,459,459,459,459,459,ST  JOHNS COUNTY,FL,194101
1,Wood,Residential,-81.466309,29.7255,0,0,0,0,1602.72,1062,1062,1062,1062,1062,ST  JOHNS COUNTY,FL,167200
1,Wood,Residential,-81.466309,29.7255,0,0,0,0,2474.16,2304,2304,2304,2304,2304,ST  JOHNS COUNTY,FL,139064
1,Wood,Residential,-81.466309,29.7255,0,0,0,0,1935.04,1476,1476,1476,1476,1476,ST  JOHNS COUNTY,FL,846636
1,Wood,Residential,-81.45291,30.57332,0,0,0,0,313975.87,185040,185040,185040,185040,185040,NASSAU COUNTY,FL,310177
3,Wood,Residential,-81.46114,30.67464,0,0,0,0,11961.62,11095.92,0,0,11095.92,0,NASSAU COUNTY,FL,865452
3,Wood,Residential,-81.46114,30.67464,0,0,0,0,9646.79,8321.94,0,0,8321.94,0,NASSAU COUNTY,FL,783429
1,Wood,Residential,-81.46052,30.67423,0,0,0,0,277743.75,199726.56,0,0,199726.56,0,NASSAU COUNTY,FL,878060
1,Wood,Residential,-81.46052,30.67423,0,0,0,0,182860.76,118356.48,0,0,118356.48,0,NASSAU COUNTY,FL,935342
1,Wood,Residential,-81.46052,30.67423,0,0,0,0,29936.79,17568.54,0,0,17568.54,0,NASSAU COUNTY,FL,456376
1,Wood,Residential,-81.46016,30.67453,0,0,0,0,238338.59,147945.6,147945.6,0,147945.6,0,NASSAU COUNTY,FL,363001
1,Masonry,Residential,-81.44708,30.67513,0,0,0,0,767347.85,724933.44,0,0,724933.44,0,NASSAU COUNTY,FL,478864
1,Reinforced Masonry,Commercial,-81.45801,30.64687,0,0,0,0,8073943.68,8284485.6,0,0,8284485.6,0,NASSAU COUNTY,FL,600402
1,Masonry,Residential,-81.454407,30.650143,0,0,0,0,636264.11,438498,0,0,438498,438498,NASSAU COUNTY,FL,483983
4,Wood,Residential,-81.4719,30.6202,0,0,0,0,88679.21,99960.9,0,0,99960.9,0,NASSAU COUNTY,FL,991615
1,Masonry,Residential,-81.453979,30.576765,0,0,0,0,841130.78,669692.78,0,0,669692.78,0,NASSAU COUNTY,FL,644573
1,Wood,Residential,-81.453979,30.576765,0,0,0,0,412765.59,240539.39,0,0,240539.39,0,NASSAU COUNTY,FL,853278
4,Wood,Residential,-81.4719,30.6202,0,0,0,0,464703.76,331518.28,0,0,331518.28,0,NASSAU COUNTY,FL,100658
1,Wood,Residential,-81.453979,30.576765,0,0,0,0,9839.94,5919.86,0,0,5919.86,0,NASSAU COUNTY,FL,433115
1,Wood,Residential,-81.46815,30.61988,0,0,0,0,73196.13,77426.73,0,0,77426.73,0,NASSAU COUNTY,FL,760337
1,Masonry,Residential,-81.453979,30.576765,0,0,0,0,735948.78,765763.8,0,0,765763.8,0,NASSAU COUNTY,FL,884738
1,Reinforced Masonry,Commercial,-81.462097,30.671095,0,0,0,0,10710000,7532014.45,0,0,7532014.45,0,NASSAU COUNTY,FL,610102
3,Masonry,Residential,-81.462,30.67,0,0,0,0,977226.92,963962.79,0,0,963962.79,0,NASSAU COUNTY,FL,830823
1,Wood,Residential,-81.546837,30.596535,0,0,0,0,115414.7,121066.57,0,0,121066.57,0,NASSAU COUNTY,FL,618364
1,Wood,Residential,-81.546837,30.596535,0,0,0,0,72362.85,70964.84,0,0,70964.84,0,NASSAU COUNTY,FL,712563
1,Masonry,Residential,-81.45367,30.57326,0,0,0,0,658571.77,755749,0,0,755749,0,NASSAU COUNTY,FL,493030
1,Reinforced Masonry,Commercial,-81.45105,30.65372,0,0,0,0,2520816.55,2162232,2162232,0,2162232,0,NASSAU COUNTY,FL,188150
1,Masonry,Residential,-81.455553,30.63945,0,0,0,0,895926.17,615141.68,0,0,615141.68,0,NASSAU COUNTY,FL,589642
3,Wood,Residential,-81.451576,30.570326,0,0,4050,0,138827.52,135000,135000,0,135000,0,NASSAU COUNTY,FL,846109
1,Wood,Residential,-81.44959,30.5708,0,0,0,0,235301.93,161748,161748,0,161748,0,NASSAU COUNTY,FL,399079
1,Wood,Residential,-81.44959,30.5708,0,0,0,0,194814.85,164484,164484,0,164484,0,NASSAU COUNTY,FL,680135
1,Wood,Residential,-81.448578,30.571087,0,0,0,0,178465.15,170532,170532,0,170532,0,NASSAU COUNTY,FL,621379
1,Wood,Residential,-81.448212,30.570854,0,0,5459.4,0,181216.05,181980,181980,0,181980,0,NASSAU COUNTY,FL,606710
1,Wood,Residential,-81.448433,30.571154,0,0,5459.4,0,151151.13,181980,181980,0,181980,0,NASSAU COUNTY,FL,443319
1,Wood,Residential,-81.44959,30.5708,0,0,0,0,176389.97,186012,186012,0,186012,0,NASSAU COUNTY,FL,228591
1,Wood,Residential,-81.450188,30.571323,0,0,0,0,210005.55,192348,192348,0,192348,0,NASSAU COUNTY,FL,721610
1,Wood,Residential,-81.448067,30.570711,0,0,0,0,203450.71,197604,197604,0,197604,0,NASSAU COUNTY,FL,507395
1,Wood,Residential,-81.449326,30.571777,0,0,0,0,202538.58,198468,198468,0,198468,0,NASSAU COUNTY,FL,213399
1,Wood,Residential,-81.45134,30.5716,0,0,0,0,226675.88,198612,198612,0,198612,0,NASSAU COUNTY,FL,579400
1,Wood,Residential,-81.44838,30.57098,0,0,0,0,335395.98,200052,200052,0,200052,0,NASSAU COUNTY,FL,509951
1,Wood,Residential,-81.450577,30.571613,0,0,0,0,216909.11,201276,201276,0,201276,0,NASSAU COUNTY,FL,930798
1,Wood,Residential,-81.44959,30.5708,0,0,0,0,252344.61,207324,207324,0,207324,0,NASSAU COUNTY,FL,729247
1,Wood,Residential,-81.44959,30.5708,0,0,0,0,310058.81,208836,208836,0,208836,0,NASSAU COUNTY,FL,288344
1,Wood,Residential,-81.450279,30.57164,0,0,0,0,225030.91,212436,212436,0,212436,0,NASSAU COUNTY,FL,275351
1,Wood,Residential,-81.45015,30.571306,0,0,0,0,332681.94,218052,218052,0,218052,0,NASSAU COUNTY,FL,976690
1,Wood,Residential,-81.450661,30.571608,0,0,0,0,222125,218412,218412,0,218412,0,NASSAU COUNTY,FL,507111
1,Wood,Residential,-81.450615,30.571609,0,0,0,0,277280.37,221076,221076,0,221076,0,NASSAU COUNTY,FL,547458
1,Wood,Residential,-81.450089,30.571665,0,0,0,0,303833.37,226764,226764,0,226764,0,NASSAU COUNTY,FL,827732
1,Wood,Residential,-81.450531,30.571615,0,0,0,0,282225.02,237132,237132,0,237132,0,NASSAU COUNTY,FL,229489
1,Wood,Residential,-81.448822,30.571812,0,0,0,0,178583.88,239652,239652,0,239652,0,NASSAU COUNTY,FL,175251
1,Wood,Residential,-81.450874,30.571596,0,0,0,0,241166.46,245052,245052,0,245052,0,NASSAU COUNTY,FL,590043
1,Wood,Residential,-81.44959,30.5708,0,0,0,0,306551.23,245052,245052,0,245052,0,NASSAU COUNTY,FL,476037
1,Wood,Residential,-81.448174,30.57086,0,0,0,0,338372.33,257868,257868,0,257868,0,NASSAU COUNTY,FL,674960
3,Reinforced Masonry,Commercial,-81.451576,30.570326,0,0,0,0,8757880.98,6381518.4,6381518.4,0,6381518.4,0,NASSAU COUNTY,FL,743790
1,Reinforced Concrete,Commercial,-81.451309,30.570221,0,0,461349,0,11790000,15390000,15390000,0,15390000,0,NASSAU COUNTY,FL,817283
1,Wood,Residential,-81.45489,30.64448,0,0,0,0,353171.41,235696.5,235696.5,235696.5,235696.5,235696.5,NASSAU COUNTY,FL,201980
1,Wood,Residential,-81.449318,30.653568,0,0,540,0,16830,18000,18000,18000,18000,18000,NASSAU COUNTY,FL,351505
1,Masonry,Residential,-81.44969,30.65118,0,0,0,0,1768133.71,1772074.8,1772074.8,1772074.8,1772074.8,1772074.8,NASSAU COUNTY,FL,798806
